2MASS Point Source Catalogue, output (on a total of 470,992,970 sources)

	332.536151	57.216850	0.0570	22 10 08.6762	+57 13 00.660	22100867+5713006 	13.014	0.024	12.509	0.032	12.285	0.029	AAA	222	111	000	0	0
	332.534025	57.215294	0.0800	22 10 08.1660	+57 12 55.058	22100816+5712550 	16.007	0.094	15.536	0.134	15.003	0.141	ABB	222	111	ccc	0	0
	332.529264	57.217587	0.1790	22 10 07.0234	+57 13 03.313	22100702+5713033 	14.063	0.032	13.625	0.039	13.515	0.044	AAA	222	111	000	0	0
	332.531809	57.212929	0.2370	22 10 07.6342	+57 12 46.544	22100763+5712465 	16.057	0.097	15.421	0.111	15.315	0.188	ABC	222	111	000	0	0
	332.537291	57.211033	0.3470	22 10 08.9498	+57 12 39.719	22100894+5712397 	14.160	0.024	13.690	0.043	13.629	0.045	AAA	222	111	000	0	0
	332.548554	57.214928	0.4690	22 10 11.6530	+57 12 53.741	22101165+5712537 	15.358	0.066	14.963	0.092	14.885	0.135	AAB	222	111	000	0	0
	332.542582	57.223087	0.4700	22 10 10.2197	+57 13 23.113	22101021+5713231 	13.618	0.027	13.288	0.038	13.090	0.033	AAA	222	111	000	0	0
	332.524470	57.222839	0.4950	22 10 05.8728	+57 13 22.220	22100587+5713222 	14.275	0.048	13.981	0.068	13.907	0.062	AAA	222	121	0c0	0	0
	332.517842	57.217667	0.5430	22 10 04.2821	+57 13 03.601	22100428+5713036 	16.265	0.128	15.679	0.168	15.597	0.248	BCD	222	111	000	0	0
	332.523892	57.224007	0.5610	22 10 05.7341	+57 13 26.425	22100573+5713264 	14.900	0.052	14.074	0.055	13.678	0.078	AAA	222	121	cc0	0	0
	332.525787	57.207756	0.6010	22 10 06.1889	+57 12 27.922	22100618+5712279 	16.635	0.150	15.900	0.178	15.848	0.000	CCU	220	110	000	0	0
	332.517833	57.222141	0.6340	22 10 04.2799	+57 13 19.708	22100427+5713197 	15.885	0.094	15.445	0.139	15.040	0.156	ABC	222	111	000	0	0
	332.554650	57.213730	0.6780	22 10 13.1160	+57 12 49.428	22101311+5712494 	15.291	0.052	14.863	0.075	14.548	0.101	AAA	222	111	000	0	0
